Part Number,Type,Size,Housing,Cooling,Mounting,SubResistors,Voltage,EMI,GTR7,Power_KVA,Power_KW,Power_HP,Irated_IEC_Amps,Irated_UL_Amps,I_OL_Amps,I_OC_Amps,OL2_2kHz_A,OL2_4kHz_A,OL2_8kHz_A,OL2_12kHz_A,OL2_16kHz_A,I_OC_%,I_OL_%,OL2_2kHz_%,OL2_4kHz_%,OL2_8kHz_%,OL2_12kHz_%,OL2_16kHz_%,Rated_kHz,Max_kHz,BaseBlockTime_ms
24F6P56-4454,F6,24,6,water,push-through,none,400V 3ph,none,none,125,90,125,180,156,270,324,278.406,218.394,142.794,92.394,62.406,180,150,154.67,121.33,79.33,51.33,34.67,2,16,3000
24F6P56-4B3E,F6,24,6,water,panel (high perf),none,400V 3ph,none,none,125,90,125,180,156,225,270,239.994,185.994,120.006,86.4,66.006,150,125,133.33,103.33,66.67,48.00,36.67,8,16,3000
24F6P56-4B3G,F6,24,6,water,push-through (high perf),none,400V 3ph,none,none,125,90,125,180,156,225,270,239.994,185.994,120.006,86.4,66.006,150,125,133.33,103.33,66.67,48.00,36.67,8,16,3000
24F6P56-4B4E,F6,24,6,water,panel (high perf),none,400V 3ph,none,none,125,90,125,180,156,225,270,239.994,185.994,120.006,86.4,66.006,150,125,133.33,103.33,66.67,48.00,36.67,8,16,3000
24F6P56-4B4G,F6,24,6,water,push-through (high perf),none,400V 3ph,none,none,125,90,125,180,156,225,270,239.994,185.994,120.006,86.4,66.006,150,125,133.33,103.33,66.67,48.00,36.67,8,16,3000
24F6P56-4B5E,F6,24,6,water,panel (high perf),none,400V 3ph,none,none,125,90,125,180,156,225,270,239.994,185.994,120.006,86.4,66.006,150,125,133.33,103.33,66.67,48.00,36.67,8,16,3000
24F6P56-4B5G,F6,24,6,water,push-through (high perf),none,400V 3ph,none,none,125,90,125,180,156,225,270,239.994,185.994,120.006,86.4,66.006,150,125,133.33,103.33,66.67,48.00,36.67,8,16,3000
24F6P56-AE4E,F6,24,6,water,panel (high perf),none,400V 3ph,none,std,125,90,125,180,156,270,324,203.994,156.006,108,77.994,59.994,180,150,113.33,86.67,60.00,43.33,33.33,2,16,3000
24F6P56-AE4G,F6,24,6,water,push-through (high perf),none,400V 3ph,none,std,125,90,125,180,156,270,324,203.994,156.006,108,77.994,59.994,180,150,113.33,86.67,60.00,43.33,33.33,2,16,3000
24F6P56-AE5E,F6,24,6,water,panel (high perf),none,400V 3ph,none,std,125,90,125,180,156,270,324,203.994,156.006,108,77.994,59.994,180,150,113.33,86.67,60.00,43.33,33.33,2,16,3000
24F6P56-AE5G,F6,24,6,water,push-through (high perf),none,400V 3ph,none,std,125,90,125,180,156,270,324,203.994,156.006,108,77.994,59.994,180,150,113.33,86.67,60.00,43.33,33.33,2,16,3000
24F6P56-BE4E,F6,24,6,water,panel (high perf),none,400V 3ph,none,none,125,90,125,180,156,270,324,203.994,156.006,108,77.994,59.994,180,150,113.33,86.67,60.00,43.33,33.33,2,16,3000
24F6P56-BE4G,F6,24,6,water,push-through (high perf),none,400V 3ph,none,none,125,90,125,180,156,270,324,203.994,156.006,108,77.994,59.994,180,150,113.33,86.67,60.00,43.33,33.33,2,16,3000
24F6P56-BE5E,F6,24,6,water,panel (high perf),none,400V 3ph,none,none,125,90,125,180,156,270,324,203.994,156.006,108,77.994,59.994,180,150,113.33,86.67,60.00,43.33,33.33,2,16,3000
24F6P56-BE5G,F6,24,6,water,push-through (high perf),none,400V 3ph,none,none,125,90,125,180,156,270,324,203.994,156.006,108,77.994,59.994,180,150,113.33,86.67,60.00,43.33,33.33,2,16,3000
CLF6186-2000,F6,18,6,air,panel,none,230V 3ph,none,std,36,22,30,90,90,180,270,111.6,101.97,83.97,72,55.17,300,200,124.00,113.30,93.30,80.00,61.30,8,16,3000
CLF6196-2000,F6,19,6,air,panel,none,230V 3ph,none,std,46,30,40,115,115,230,316.25,276,232.415,167.21,124.545,96.485,275,200,240.00,202.10,145.40,108.30,83.90,8,16,3000
CLF6216-4000,F6,21,6,air,panel,none,400V 3ph,none,std,62,45,60,90,72,144,216,138.6,108.54,72,46.8,29.97,240,160,154.00,120.60,80.00,52.00,33.30,8,16,3000
CLF6226-4000,F6,22,6,air,panel,none,400V 3ph,none,std,80,55,75,115,96,201.25,310.5,253.46,185.61,109.48,72.68,51.98,270,175,220.40,161.40,95.20,63.20,45.20,4,16,3000
CMF6216-0001,F6,21,6,air,panel,none,400V 3ph,none,std,62,45,60,90,77,135,162,138.6,108.54,72,46.8,29.97,180,150,154.00,120.60,80.00,52.00,33.30,8,16,3000
CMF6226-0008,F6,22,6,air,panel,none,400V 3ph,none,std,80,55,75,115,96,172.5,207,177.1,138.69,92,59.8,38.295,180,150,154.00,120.60,80.00,52.00,33.30,4,16,3000
CMF6236-0023,F6,23,6,water,panel,none,400V 3ph,none,std,104,75,100,150,124,225,270,316.005,259.995,180,121.995,87,180,150,210.67,173.33,120.00,81.33,58.00,8,16,3000
CMF6246-0018,F6,24,6,water,push-through,none,400V 3ph,none,std,125,90,125,180,156,270,324,278.406,218.394,142.794,92.394,62.406,180,150,154.67,121.33,79.33,51.33,34.67,2,16,3000
CMF6246-0023,F6,24,6,water,push-through (high perf),none,400V 3ph,none,std,125,90,125,180,156,225,270,239.994,185.994,120.006,86.4,66.006,150,125,133.33,103.33,66.67,48.00,36.67,8,16,3000
25F6A17-3111,F6,25,7,air,panel,none,400V 3ph,none,std,145,110,150,210,180,262.5,315,279.993,210,114.996,74.991,43.995,150,125,133.33,100.00,54.76,35.71,20.95,4,16,5000
25F6A17-3112,F6,25,7,water,panel,none,400V 3ph,none,std,145,110,150,210,180,262.5,315,279.993,210,114.996,74.991,43.995,150,125,133.33,100.00,54.76,35.71,20.95,4,16,5000
25F6A17-3113,F6,25,7,air,push-through,none,400V 3ph,none,std,145,110,150,210,180,262.5,315,279.993,210,114.996,74.991,43.995,150,125,133.33,100.00,54.76,35.71,20.95,4,16,5000
25F6A17-3114,F6,25,7,water,push-through,none,400V 3ph,none,std,145,110,150,210,180,262.5,315,279.993,210,114.996,74.991,43.995,150,125,133.33,100.00,54.76,35.71,20.95,4,16,5000
25F6A17-3116,F6,25,7,water,push-through,integrated,400V 3ph,none,std,145,110,150,210,180,262.5,315,279.993,210,114.996,74.991,43.995,150,125,133.33,100.00,54.76,35.71,20.95,4,16,5000
25F6A17-3119,F6,25,7,water,panel,integrated,400V 3ph,none,std,145,110,150,210,180,262.5,315,279.993,210,114.996,74.991,43.995,150,125,133.33,100.00,54.76,35.71,20.95,4,16,5000
25F6A17-311E,F6,25,7,water,panel (high perf),none,400V 3ph,none,std,145,110,150,210,180,262.5,315,283.5,210,116.004,73.5,52.5,150,125,135.00,100.00,55.24,35.00,25.00,4,16,5000
25F6A17-311G,F6,25,7,water,push-through (high perf),none,400V 3ph,none,std,145,110,150,210,180,262.5,315,283.5,210,116.004,73.5,52.5,150,125,135.00,100.00,55.24,35.00,25.00,4,16,5000
25F6A17-4111,F6,25,7,air,panel,none,400V 3ph,none,none,145,110,150,210,180,262.5,315,279.993,210,114.996,74.991,43.995,150,125,133.33,100.00,54.76,35.71,20.95,4,16,5000
25F6A17-4112,F6,25,7,water,panel,none,400V 3ph,none,none,145,110,150,210,180,262.5,315,279.993,210,114.996,74.991,43.995,150,125,133.33,100.00,54.76,35.71,20.95,4,16,5000
25F6A17-4113,F6,25,7,air,push-through,none,400V 3ph,none,none,145,110,150,210,180,262.5,315,279.993,210,114.996,74.991,43.995,150,125,133.33,100.00,54.76,35.71,20.95,4,16,5000
25F6A17-4114,F6,25,7,water,push-through,none,400V 3ph,none,none,145,110,150,210,180,262.5,315,279.993,210,114.996,74.991,43.995,150,125,133.33,100.00,54.76,35.71,20.95,4,16,5000
25F6A17-411E,F6,25,7,water,panel (high perf),none,400V 3ph,none,none,145,110,150,210,180,262.5,315,283.5,210,116.004,73.5,52.5,150,125,135.00,100.00,55.24,35.00,25.00,4,16,5000
25F6A17-411G,F6,25,7,water,push-through (high perf),none,400V 3ph,none,none,145,110,150,210,180,262.5,315,283.5,210,116.004,73.5,52.5,150,125,135.00,100.00,55.24,35.00,25.00,4,16,5000
25F6A37-3111,F6,25,7,air,panel,none,400V 3ph,none,std,145,110,150,210,180,262.5,315,279.993,210,114.996,74.991,43.995,150,125,133.33,100.00,54.76,35.71,20.95,4,16,5000
25F6A37-3112,F6,25,7,water,panel,none,400V 3ph,none,std,145,110,150,210,180,262.5,315,279.993,210,114.996,74.991,43.995,150,125,133.33,100.00,54.76,35.71,20.95,4,16,5000
25F6A37-3113,F6,25,7,air,push-through,none,400V 3ph,none,std,145,110,150,210,180,262.5,315,279.993,210,114.996,74.991,43.995,150,125,133.33,100.00,54.76,35.71,20.95,4,16,5000
25F6A37-3114,F6,25,7,water,push-through,none,400V 3ph,none,std,145,110,150,210,180,262.5,315,279.993,210,114.996,74.991,43.995,150,125,133.33,100.00,54.76,35.71,20.95,4,16,5000
25F6A37-3116,F6,25,7,water,push-through,integrated,400V 3ph,none,std,145,110,150,210,180,262.5,315,279.993,210,114.996,74.991,43.995,150,125,133.33,100.00,54.76,35.71,20.95,4,16,5000
25F6A37-3119,F6,25,7,water,panel,integrated,400V 3ph,none,std,145,110,150,210,180,262.5,315,279.993,210,114.996,74.991,43.995,150,125,133.33,100.00,54.76,35.71,20.95,4,16,5000
25F6A37-311E,F6,25,7,water,panel (high perf),none,400V 3ph,none,std,145,110,150,210,180,262.5,315,283.5,210,116.004,73.5,52.5,150,125,135.00,100.00,55.24,35.00,25.00,4,16,5000
25F6A37-311G,F6,25,7,water,push-through (high perf),none,400V 3ph,none,std,145,110,150,210,180,262.5,315,283.5,210,116.004,73.5,52.5,150,125,135.00,100.00,55.24,35.00,25.00,4,16,5000
25F6A37-4111,F6,25,7,air,panel,none,400V 3ph,none,none,145,110,150,210,180,262.5,315,279.993,210,114.996,74.991,43.995,150,125,133.33,100.00,54.76,35.71,20.95,4,16,5000
25F6A37-4112,F6,25,7,water,panel,none,400V 3ph,none,none,145,110,150,210,180,262.5,315,279.993,210,114.996,74.991,43.995,150,125,133.33,100.00,54.76,35.71,20.95,4,16,5000
25F6A37-4113,F6,25,7,air,push-through,none,400V 3ph,none,none,145,110,150,210,180,262.5,315,279.993,210,114.996,74.991,43.995,150,125,133.33,100.00,54.76,35.71,20.95,4,16,5000
25F6A37-4114,F6,25,7,water,push-through,none,400V 3ph,none,none,145,110,150,210,180,262.5,315,279.993,210,114.996,74.991,43.995,150,125,133.33,100.00,54.76,35.71,20.95,4,16,5000
25F6A37-411E,F6,25,7,water,panel (high perf),none,400V 3ph,none,none,145,110,150,210,180,262.5,315,283.5,210,116.004,73.5,52.5,150,125,135.00,100.00,55.24,35.00,25.00,4,16,5000
25F6A37-411G,F6,25,7,water,push-through (high perf),none,400V 3ph,none,none,145,110,150,210,180,262.5,315,283.5,210,116.004,73.5,52.5,150,125,135.00,100.00,55.24,35.00,25.00,4,16,5000
25F6K17-3111,F6,25,7,air,panel,none,400V 3ph,none,std,145,110,150,210,180,262.5,315,279.993,210,114.996,74.991,43.995,150,125,133.33,100.00,54.76,35.71,20.95,4,16,5000
25F6K17-3112,F6,25,7,water,panel,none,400V 3ph,none,std,145,110,150,210,180,262.5,315,279.993,210,114.996,74.991,43.995,150,125,133.33,100.00,54.76,35.71,20.95,4,16,5000
25F6K17-3113,F6,25,7,air,push-through,none,400V 3ph,none,std,145,110,150,210,180,262.5,315,279.993,210,114.996,74.991,43.995,150,125,133.33,100.00,54.76,35.71,20.95,4,16,5000
25F6K17-3114,F6,25,7,water,push-through,none,400V 3ph,none,std,145,110,150,210,180,262.5,315,279.993,210,114.996,74.991,43.995,150,125,133.33,100.00,54.76,35.71,20.95,4,16,5000
25F6K17-3116,F6,25,7,water,push-through,integrated,400V 3ph,none,std,145,110,150,210,180,262.5,315,279.993,210,114.996,74.991,43.995,150,125,133.33,100.00,54.76,35.71,20.95,4,16,5000
25F6K17-3119,F6,25,7,water,panel,integrated,400V 3ph,none,std,145,110,150,210,180,262.5,315,279.993,210,114.996,74.991,43.995,150,125,133.33,100.00,54.76,35.71,20.95,4,16,5000
25F6K17-311E,F6,25,7,water,panel (high perf),none,400V 3ph,none,std,145,110,150,210,180,262.5,315,283.5,210,116.004,73.5,52.5,150,125,135.00,100.00,55.24,35.00,25.00,4,16,5000
25F6K17-311G,F6,25,7,water,push-through (high perf),none,400V 3ph,none,std,145,110,150,210,180,262.5,315,283.5,210,116.004,73.5,52.5,150,125,135.00,100.00,55.24,35.00,25.00,4,16,5000
25F6K17-3121,F6,25,7,air,panel,none,400V 3ph,none,std,145,110,150,210,180,262.5,315,279.993,210,114.996,74.991,43.995,150,125,133.33,100.00,54.76,35.71,20.95,4,16,5000
25F6K17-3122,F6,25,7,water,panel,none,400V 3ph,none,std,145,110,150,210,180,262.5,315,279.993,210,114.996,74.991,43.995,150,125,133.33,100.00,54.76,35.71,20.95,4,16,5000
25F6K17-3123,F6,25,7,air,push-through,none,400V 3ph,none,std,145,110,150,210,180,262.5,315,279.993,210,114.996,74.991,43.995,150,125,133.33,100.00,54.76,35.71,20.95,4,16,5000
25F6K17-3124,F6,25,7,water,push-through,none,400V 3ph,none,std,145,110,150,210,180,262.5,315,279.993,210,114.996,74.991,43.995,150,125,133.33,100.00,54.76,35.71,20.95,4,16,5000
25F6K17-3126,F6,25,7,water,push-through,integrated,400V 3ph,none,std,145,110,150,210,180,262.5,315,279.993,210,114.996,74.991,43.995,150,125,133.33,100.00,54.76,35.71,20.95,4,16,5000
25F6K17-3129,F6,25,7,water,panel,integrated,400V 3ph,none,std,145,110,150,210,180,262.5,315,279.993,210,114.996,74.991,43.995,150,125,133.33,100.00,54.76,35.71,20.95,4,16,5000
25F6K17-312E,F6,25,7,water,panel (high perf),none,400V 3ph,none,std,145,110,150,210,180,262.5,315,283.5,210,116.004,73.5,52.5,150,125,135.00,100.00,55.24,35.00,25.00,4,16,5000
25F6K17-312G,F6,25,7,water,push-through (high perf),none,400V 3ph,none,std,145,110,150,210,180,262.5,315,283.5,210,116.004,73.5,52.5,150,125,135.00,100.00,55.24,35.00,25.00,4,16,5000
25F6K17-4111,F6,25,7,air,panel,none,400V 3ph,none,none,145,110,150,210,180,262.5,315,279.993,210,114.996,74.991,43.995,150,125,133.33,100.00,54.76,35.71,20.95,4,16,5000
25F6K17-4112,F6,25,7,water,panel,none,400V 3ph,none,none,145,110,150,210,180,262.5,315,279.993,210,114.996,74.991,43.995,150,125,133.33,100.00,54.76,35.71,20.95,4,16,5000
25F6K17-4113,F6,25,7,air,push-through,none,400V 3ph,none,none,145,110,150,210,180,262.5,315,279.993,210,114.996,74.991,43.995,150,125,133.33,100.00,54.76,35.71,20.95,4,16,5000
25F6K17-4114,F6,25,7,water,push-through,none,400V 3ph,none,none,145,110,150,210,180,262.5,315,279.993,210,114.996,74.991,43.995,150,125,133.33,100.00,54.76,35.71,20.95,4,16,5000
25F6K17-411E,F6,25,7,water,panel (high perf),none,400V 3ph,none,none,145,110,150,210,180,262.5,315,283.5,210,116.004,73.5,52.5,150,125,135.00,100.00,55.24,35.00,25.00,4,16,5000
25F6K17-411G,F6,25,7,water,push-through (high perf),none,400V 3ph,none,none,145,110,150,210,180,262.5,315,283.5,210,116.004,73.5,52.5,150,125,135.00,100.00,55.24,35.00,25.00,4,16,5000
25F6K17-4121,F6,25,7,air,panel,none,400V 3ph,none,none,145,110,150,210,180,262.5,315,279.993,210,114.996,74.991,43.995,150,125,133.33,100.00,54.76,35.71,20.95,4,16,5000
25F6K17-4122,F6,25,7,water,panel,none,400V 3ph,none,none,145,110,150,210,180,262.5,315,279.993,210,114.996,74.991,43.995,150,125,133.33,100.00,54.76,35.71,20.95,4,16,5000
25F6K17-4123,F6,25,7,air,push-through,none,400V 3ph,none,none,145,110,150,210,180,262.5,315,279.993,210,114.996,74.991,43.995,150,125,133.33,100.00,54.76,35.71,20.95,4,16,5000
25F6K17-4124,F6,25,7,water,push-through,none,400V 3ph,none,none,145,110,150,210,180,262.5,315,279.993,210,114.996,74.991,43.995,150,125,133.33,100.00,54.76,35.71,20.95,4,16,5000
25F6K17-412E,F6,25,7,water,panel (high perf),none,400V 3ph,none,none,145,110,150,210,180,262.5,315,283.5,210,116.004,73.5,52.5,150,125,135.00,100.00,55.24,35.00,25.00,4,16,5000
25F6K17-412G,F6,25,7,water,push-through (high perf),none,400V 3ph,none,none,145,110,150,210,180,262.5,315,283.5,210,116.004,73.5,52.5,150,125,135.00,100.00,55.24,35.00,25.00,4,16,5000
25F6P57-3111,F6,25,7,air,panel,none,400V 3ph,none,std,145,110,150,210,180,262.5,315,279.993,210,114.996,74.991,43.995,150,125,133.33,100.00,54.76,35.71,20.95,4,16,5000
25F6P57-3131,F6,25,7,air,panel,none,400V 3ph,none,std,145,110,150,210,180,262.5,315,279.993,210,114.996,74.991,43.995,150,125,133.33,100.00,54.76,35.71,20.95,4,16,5000
25F6P57-3132,F6,25,7,water,panel,none,400V 3ph,none,std,145,110,150,210,180,262.5,315,279.993,210,114.996,74.991,43.995,150,125,133.33,100.00,54.76,35.71,20.95,4,16,5000
25F6P57-3133,F6,25,7,air,push-through,none,400V 3ph,none,std,145,110,150,210,180,262.5,315,279.993,210,114.996,74.991,43.995,150,125,133.33,100.00,54.76,35.71,20.95,4,16,5000
25F6P57-3134,F6,25,7,water,push-through,none,400V 3ph,none,std,145,110,150,210,180,262.5,315,279.993,210,114.996,74.991,43.995,150,125,133.33,100.00,54.76,35.71,20.95,4,16,5000
25F6P57-3135,F6,25,7,air,push-through (IP20),none,400V 3ph,none,std,145,110,150,210,180,262.5,315,279.993,210,114.996,74.991,43.995,150,125,133.33,100.00,54.76,35.71,20.95,4,16,5000
25F6P57-3136,F6,25,7,water,push-through,integrated,400V 3ph,none,std,145,110,150,210,180,262.5,315,279.993,210,114.996,74.991,43.995,150,125,133.33,100.00,54.76,35.71,20.95,4,16,5000
25F6P57-3139,F6,25,7,water,panel,integrated,400V 3ph,none,std,145,110,150,210,180,262.5,315,279.993,210,114.996,74.991,43.995,150,125,133.33,100.00,54.76,35.71,20.95,4,16,5000
25F6P57-313E,F6,25,7,water,panel (high perf),none,400V 3ph,none,std,145,110,150,210,180,262.5,315,283.5,210,116.004,73.5,52.5,150,125,135.00,100.00,55.24,35.00,25.00,4,16,5000
25F6P57-313G,F6,25,7,water,push-through (high perf),none,400V 3ph,none,std,145,110,150,210,180,262.5,315,283.5,210,116.004,73.5,52.5,150,125,135.00,100.00,55.24,35.00,25.00,4,16,5000
25F6P57-3141,F6,25,7,air,panel,none,400V 3ph,none,std,145,110,150,210,180,262.5,315,279.993,210,114.996,74.991,43.995,150,125,133.33,100.00,54.76,35.71,20.95,4,16,5000
25F6P57-3142,F6,25,7,water,panel,none,400V 3ph,none,std,145,110,150,210,180,262.5,315,279.993,210,114.996,74.991,43.995,150,125,133.33,100.00,54.76,35.71,20.95,4,16,5000
25F6P57-3143,F6,25,7,air,push-through,none,400V 3ph,none,std,145,110,150,210,180,262.5,315,279.993,210,114.996,74.991,43.995,150,125,133.33,100.00,54.76,35.71,20.95,4,16,5000
25F6P57-3144,F6,25,7,water,push-through,none,400V 3ph,none,std,145,110,150,210,180,262.5,315,279.993,210,114.996,74.991,43.995,150,125,133.33,100.00,54.76,35.71,20.95,4,16,5000
25F6P57-3145,F6,25,7,air,push-through (IP20),none,400V 3ph,none,std,145,110,150,210,180,262.5,315,279.993,210,114.996,74.991,43.995,150,125,133.33,100.00,54.76,35.71,20.95,4,16,5000
25F6P57-3146,F6,25,7,water,push-through,integrated,400V 3ph,none,std,145,110,150,210,180,262.5,315,279.993,210,114.996,74.991,43.995,150,125,133.33,100.00,54.76,35.71,20.95,4,16,5000
25F6P57-3149,F6,25,7,water,panel,integrated,400V 3ph,none,std,145,110,150,210,180,262.5,315,279.993,210,114.996,74.991,43.995,150,125,133.33,100.00,54.76,35.71,20.95,4,16,5000
25F6P57-314E,F6,25,7,water,panel (high perf),none,400V 3ph,none,std,145,110,150,210,180,262.5,315,283.5,210,116.004,73.5,52.5,150,125,135.00,100.00,55.24,35.00,25.00,4,16,5000
25F6P57-314G,F6,25,7,water,push-through (high perf),none,400V 3ph,none,std,145,110,150,210,180,262.5,315,283.5,210,116.004,73.5,52.5,150,125,135.00,100.00,55.24,35.00,25.00,4,16,5000
